station,channel,start,end
PPMA,HHE,2021-03-16 00:00:01.050,2021-03-16 08:05:10.590
PPMA,HHE,2021-03-16 08:05:11.000,2021-03-17 00:00:01.910
PPMA,HHN,2021-03-16 00:00:01.780,2021-03-16 08:05:09.730
PPMA,HHN,2021-03-16 08:05:11.000,2021-03-17 00:00:02.800
PPMA,HHZ,2021-03-16 00:00:00.760,2021-03-16 08:05:09.690
PPMA,HHZ,2021-03-16 08:05:11.000,2021-03-17 00:00:03.950
PPMA,HHE,2021-03-17 00:00:01.920,2021-03-18 00:00:04.430
PPMA,HHN,2021-03-17 00:00:02.810,2021-03-18 00:00:03.170
PPMA,HHZ,2021-03-17 00:00:03.960,2021-03-18 00:00:00.360
PPMA,HHE,2021-03-18 00:00:04.440,2021-03-18 08:11:16.120
PPMA,HHE,2021-03-18 08:11:16.000,2021-03-19 00:00:04.430
PPMA,HHN,2021-03-18 00:00:03.180,2021-03-18 08:11:14.650
PPMA,HHN,2021-03-18 08:11:16.000,2021-03-19 00:00:02.850
PPMA,HHZ,2021-03-18 00:00:00.370,2021-03-18 08:11:14.240
PPMA,HHZ,2021-03-18 08:11:16.000,2021-03-19 00:00:01.220
PPMA,HHE,2021-03-19 00:00:04.440,2021-03-20 00:00:03.550
PPMA,HHN,2021-03-19 00:00:02.860,2021-03-20 00:00:03.070
PPMA,HHZ,2021-03-19 00:00:01.230,2021-03-20 00:00:00.520
PPMA,HHE,2021-03-20 00:00:03.560,2021-03-20 08:07:23.390
PPMA,HHE,2021-03-20 08:07:21.000,2021-03-21 00:00:06.350
PPMA,HHN,2021-03-20 00:00:03.080,2021-03-20 08:07:18.750
PPMA,HHN,2021-03-20 08:07:21.000,2021-03-21 00:00:00.360
PPMA,HHZ,2021-03-20 00:00:00.530,2021-03-20 08:07:19.580
PPMA,HHZ,2021-03-20 08:07:21.000,2021-03-21 00:00:01.260
PPMA,HHE,2021-03-21 00:00:06.360,2021-03-22 00:00:01.310
PPMA,HHN,2021-03-21 00:00:00.370,2021-03-22 00:00:02.670
PPMA,HHZ,2021-03-21 00:00:01.270,2021-03-22 00:00:01.970
PPMA,HHE,2021-03-22 00:00:01.320,2021-03-22 08:13:43.560
PPMA,HHE,2021-03-22 08:13:46.000,2021-03-22 09:46:29.090
PPMA,HHE,2021-03-22 09:47:31.000,2021-03-23 00:00:03.280
PPMA,HHN,2021-03-22 00:00:02.680,2021-03-22 08:13:43.520
PPMA,HHN,2021-03-22 08:13:46.000,2021-03-22 09:46:27.520
PPMA,HHN,2021-03-22 09:47:31.000,2021-03-23 00:00:01.990
PPMA,HHZ,2021-03-22 00:00:01.980,2021-03-22 08:13:43.250
PPMA,HHZ,2021-03-22 08:13:46.000,2021-03-22 09:46:29.870
PPMA,HHZ,2021-03-22 09:47:31.000,2021-03-23 00:00:01.470
PPMA,HHE,2021-03-23 00:00:03.290,2021-03-24 00:00:01.300
PPMA,HHN,2021-03-23 00:00:02.000,2021-03-24 00:00:03.120
PPMA,HHZ,2021-03-23 00:00:01.480,2021-03-24 00:00:00.970
PPMA,HHE,2021-03-24 00:00:01.310,2021-03-25 00:00:03.940
PPMA,HHN,2021-03-24 00:00:03.130,2021-03-25 00:00:03.600
PPMA,HHZ,2021-03-24 00:00:00.980,2021-03-25 00:00:00.720
PPMA,HHE,2021-03-25 00:00:03.950,2021-03-26 00:00:04.190
PPMA,HHN,2021-03-25 00:00:03.610,2021-03-26 00:00:02.710
PPMA,HHZ,2021-03-25 00:00:00.730,2021-03-26 00:00:01.740
PPMA,HHE,2021-03-26 00:00:04.200,2021-03-27 00:00:02.870
PPMA,HHN,2021-03-26 00:00:02.720,2021-03-27 00:00:02.930
PPMA,HHZ,2021-03-26 00:00:01.750,2021-03-27 00:00:01.890
PPMA,HHE,2021-03-27 00:00:02.880,2021-03-28 00:00:02.110
PPMA,HHN,2021-03-27 00:00:02.940,2021-03-28 00:00:02.370
PPMA,HHZ,2021-03-27 00:00:01.900,2021-03-28 00:00:01.770
PPMA,HHE,2021-03-28 00:00:02.120,2021-03-29 00:00:02.760
PPMA,HHN,2021-03-28 00:00:02.380,2021-03-29 00:00:00.850
PPMA,HHZ,2021-03-28 00:00:01.780,2021-03-29 00:00:03.700
PPMA,HHE,2021-03-29 00:00:02.770,2021-03-30 00:00:02.970
PPMA,HHN,2021-03-29 00:00:00.860,2021-03-30 00:00:02.820
PPMA,HHZ,2021-03-29 00:00:03.710,2021-03-30 00:00:02.620
PPMA,HHE,2021-03-30 00:00:02.980,2021-03-30 11:31:28.340
PPMA,HHE,2021-03-30 19:40:05.230,2021-03-31 00:00:02.740
PPMA,HHN,2021-03-30 00:00:02.830,2021-03-30 11:31:29.330
PPMA,HHN,2021-03-30 19:40:03.090,2021-03-31 00:00:02.930
PPMA,HHZ,2021-03-30 00:00:02.630,2021-03-30 11:31:26.950
PPMA,HHZ,2021-03-30 19:40:04.320,2021-03-31 00:00:04.160
PPMA,HHE,2021-04-01 00:00:01.510,2021-04-02 00:00:03.830
PPMA,HHN,2021-04-01 00:00:01.950,2021-04-02 00:00:00.740
PPMA,HHZ,2021-04-01 00:00:02.250,2021-04-02 00:00:02.870
PPMA,HHE,2021-04-02 00:00:03.840,2021-04-03 00:00:03.130
PPMA,HHN,2021-04-02 00:00:00.750,2021-04-03 00:00:00.770
PPMA,HHZ,2021-04-02 00:00:02.880,2021-04-03 00:00:01.520
PPMA,HHE,2021-04-03 00:00:03.140,2021-04-04 00:00:03.830
PPMA,HHN,2021-04-03 00:00:00.780,2021-04-04 00:00:01.870
PPMA,HHZ,2021-04-03 00:00:01.530,2021-04-04 00:00:02.200
PPMA,HHE,2021-04-04 00:00:03.840,2021-04-05 00:00:00.490
PPMA,HHN,2021-04-04 00:00:01.880,2021-04-05 00:00:03.390
PPMA,HHZ,2021-04-04 00:00:02.210,2021-04-05 00:00:03.530
PPMA,HHE,2021-04-05 00:00:00.500,2021-04-06 00:00:03.150
PPMA,HHN,2021-04-05 00:00:03.400,2021-04-06 00:00:00.200
PPMA,HHZ,2021-04-05 00:00:03.540,2021-04-06 00:00:00.270
PPMA,HHE,2021-04-06 00:00:03.160,2021-04-07 00:00:01.340
PPMA,HHN,2021-04-06 00:00:00.210,2021-04-07 00:00:00.550
PPMA,HHZ,2021-04-06 00:00:00.280,2021-04-07 00:00:03.260
PPMA,HHE,2021-04-07 00:00:01.350,2021-04-08 00:00:01.380
PPMA,HHN,2021-04-07 00:00:00.560,2021-04-08 00:00:02.840
PPMA,HHZ,2021-04-07 00:00:03.270,2021-04-08 00:00:02.730
PPMA,HHE,2021-04-08 00:00:01.390,2021-04-09 00:00:00.940
PPMA,HHN,2021-04-08 00:00:02.850,2021-04-09 00:00:02.900
PPMA,HHZ,2021-04-08 00:00:02.740,2021-04-09 00:00:01.220
PPMA,HHE,2021-04-09 00:00:00.950,2021-04-10 00:00:00.920
PPMA,HHN,2021-04-09 00:00:02.910,2021-04-10 00:00:04.060
PPMA,HHZ,2021-04-09 00:00:01.230,2021-04-10 00:00:02.330
PPMA,HHE,2021-04-10 00:00:00.930,2021-04-11 00:00:01.480
PPMA,HHN,2021-04-10 00:00:04.070,2021-04-11 00:00:00.050
PPMA,HHZ,2021-04-10 00:00:02.340,2021-04-11 00:00:00.490
PPMA,HHE,2021-04-11 00:00:01.490,2021-04-12 00:00:01.040
PPMA,HHN,2021-04-11 00:00:00.060,2021-04-12 00:00:03.530
PPMA,HHZ,2021-04-11 00:00:00.500,2021-04-12 00:00:01.580
PPMA,HHE,2021-04-12 00:00:01.050,2021-04-13 00:00:04.030
PPMA,HHN,2021-04-12 00:00:03.540,2021-04-13 00:00:01.070
PPMA,HHZ,2021-04-12 00:00:01.590,2021-04-13 00:00:02.030
PPMA,HHE,2021-04-13 00:00:04.040,2021-04-13 12:10:17.470
PPMA,HHE,2021-04-13 12:11:57.000,2021-04-14 00:00:00.140
PPMA,HHN,2021-04-13 00:00:01.080,2021-04-13 12:10:15.790
PPMA,HHN,2021-04-13 12:11:57.000,2021-04-14 00:00:02.260
PPMA,HHZ,2021-04-13 00:00:02.040,2021-04-13 12:10:17.630
PPMA,HHZ,2021-04-13 12:11:57.000,2021-04-14 00:00:01.300
PPMA,HHE,2021-04-14 00:00:00.150,2021-04-15 00:00:00.830
PPMA,HHN,2021-04-14 00:00:02.270,2021-04-15 00:00:02.560
PPMA,HHZ,2021-04-14 00:00:01.310,2021-04-15 00:00:00.490
PPMA,HHE,2021-04-15 00:00:00.840,2021-04-16 00:00:03.000
PPMA,HHN,2021-04-15 00:00:02.570,2021-04-16 00:00:03.890
PPMA,HHZ,2021-04-15 00:00:00.500,2021-04-16 00:00:00.430
PPMA,HHE,2021-04-16 00:00:03.010,2021-04-17 00:00:01.270
PPMA,HHN,2021-04-16 00:00:03.900,2021-04-17 00:00:00.280
PPMA,HHZ,2021-04-16 00:00:00.440,2021-04-17 00:00:00.450
PPMA,HHE,2021-04-17 00:00:01.280,2021-04-18 00:00:04.360
PPMA,HHN,2021-04-17 00:00:00.290,2021-04-18 00:00:02.920
PPMA,HHZ,2021-04-17 00:00:00.460,2021-04-18 00:00:02.960
PPMA,HHE,2021-04-18 00:00:04.370,2021-04-19 00:00:03.070
PPMA,HHN,2021-04-18 00:00:02.930,2021-04-19 00:00:00.930
PPMA,HHZ,2021-04-18 00:00:02.970,2021-04-19 00:00:00.720
PPMA,HHE,2021-04-19 00:00:03.080,2021-04-20 00:00:01.430
PPMA,HHN,2021-04-19 00:00:00.940,2021-04-20 00:00:02.890
PPMA,HHZ,2021-04-19 00:00:00.730,2021-04-20 00:00:02.860
PPMA,HHE,2021-04-20 00:00:01.440,2021-04-21 00:00:00.830
PPMA,HHN,2021-04-20 00:00:02.900,2021-04-21 00:00:00.750
PPMA,HHZ,2021-04-20 00:00:02.870,2021-04-21 00:00:02.480
PPMA,HHE,2021-04-21 00:00:00.840,2021-04-22 00:00:01.110
PPMA,HHN,2021-04-21 00:00:00.760,2021-04-22 00:00:03.020
PPMA,HHZ,2021-04-21 00:00:02.490,2021-04-22 00:00:01.830
PPMA,HHE,2021-04-22 00:00:01.120,2021-04-23 00:00:02.340
PPMA,HHN,2021-04-22 00:00:03.030,2021-04-23 00:00:00.790
PPMA,HHZ,2021-04-22 00:00:01.840,2021-04-23 00:00:03.120
PPMA,HHE,2021-04-23 00:00:02.350,2021-04-24 00:00:00.020
PPMA,HHN,2021-04-23 00:00:00.800,2021-04-24 00:00:01.900
PPMA,HHZ,2021-04-23 00:00:03.130,2021-04-24 00:00:02.630
PPMA,HHE,2021-04-24 00:00:00.030,2021-04-25 00:00:01.290
PPMA,HHN,2021-04-24 00:00:01.910,2021-04-25 00:00:01.750
PPMA,HHZ,2021-04-24 00:00:02.640,2021-04-25 00:00:01.080
PPMA,HHE,2021-04-25 00:00:01.300,2021-04-26 00:00:02.970
PPMA,HHN,2021-04-25 00:00:01.760,2021-04-26 00:00:00.990
PPMA,HHZ,2021-04-25 00:00:01.090,2021-04-26 00:00:03.480
PPMA,HHE,2021-04-26 00:00:02.980,2021-04-27 00:00:01.600
PPMA,HHN,2021-04-26 00:00:01.000,2021-04-27 00:00:00.230
PPMA,HHZ,2021-04-26 00:00:03.490,2021-04-27 00:00:03.500
PPMA,HHE,2021-04-27 00:00:01.610,2021-04-27 23:02:25.410
PPMA,HHE,2021-04-27 23:02:34.090,2021-04-28 00:00:04.060
PPMA,HHN,2021-04-27 00:00:00.240,2021-04-27 23:02:26.240
PPMA,HHN,2021-04-27 23:02:34.490,2021-04-28 00:00:01.530
PPMA,HHZ,2021-04-27 00:00:03.510,2021-04-27 23:02:29.660
PPMA,HHZ,2021-04-27 23:02:38.480,2021-04-28 00:00:01.300
PPMA,HHE,2021-04-28 00:00:04.070,2021-04-29 00:00:01.770
PPMA,HHN,2021-04-28 00:00:01.540,2021-04-29 00:00:00.350
PPMA,HHZ,2021-04-28 00:00:01.310,2021-04-29 00:00:03.170
PPMA,HHE,2021-04-29 00:00:01.780,2021-04-30 00:00:01.820
PPMA,HHN,2021-04-29 00:00:00.360,2021-04-30 00:00:01.740
PPMA,HHZ,2021-04-29 00:00:03.180,2021-04-30 00:00:01.280
PPMA,HHE,2021-04-30 00:00:01.830,2021-05-01 00:00:00.110
PPMA,HHN,2021-04-30 00:00:01.750,2021-05-01 00:00:00.430
PPMA,HHZ,2021-04-30 00:00:01.290,2021-05-01 00:00:01.030
PPMA,HHE,2021-05-01 00:00:00.120,2021-05-02 00:00:01.900
PPMA,HHN,2021-05-01 00:00:00.440,2021-05-02 00:00:02.450
PPMA,HHZ,2021-05-01 00:00:01.040,2021-05-02 00:00:03.600
PPMA,HHE,2021-05-02 00:00:01.910,2021-05-03 00:00:01.360
PPMA,HHN,2021-05-02 00:00:02.460,2021-05-03 00:00:00.720
PPMA,HHZ,2021-05-02 00:00:03.610,2021-05-03 00:00:00.060
PPMA,HHE,2021-05-03 00:00:01.370,2021-05-04 00:00:03.400
PPMA,HHN,2021-05-03 00:00:00.730,2021-05-04 00:00:01.390
PPMA,HHZ,2021-05-03 00:00:00.070,2021-05-04 00:00:01.390
PPMA,HHE,2021-05-04 00:00:03.410,2021-05-05 00:00:00.850
PPMA,HHN,2021-05-04 00:00:01.400,2021-05-05 00:00:02.800
PPMA,HHZ,2021-05-04 00:00:01.400,2021-05-05 00:00:04.330
PPMA,HHE,2021-05-05 00:00:00.860,2021-05-06 00:00:02.050
PPMA,HHN,2021-05-05 00:00:02.810,2021-05-06 00:00:00.060
PPMA,HHZ,2021-05-05 00:00:04.340,2021-05-06 00:00:01.740
PPMA,HHE,2021-05-06 00:00:02.060,2021-05-07 00:00:00.100
PPMA,HHN,2021-05-06 00:00:00.070,2021-05-07 00:00:00.540
PPMA,HHZ,2021-05-06 00:00:01.750,2021-05-07 00:00:00.770
PPMA,HHE,2021-05-07 00:00:00.110,2021-05-08 00:00:02.740
PPMA,HHN,2021-05-07 00:00:00.550,2021-05-08 00:00:01.430
PPMA,HHZ,2021-05-07 00:00:00.780,2021-05-08 00:00:00.650
PPMA,HHE,2021-05-08 00:00:02.750,2021-05-09 00:00:02.890
PPMA,HHN,2021-05-08 00:00:01.440,2021-05-09 00:00:02.830
PPMA,HHZ,2021-05-08 00:00:00.660,2021-05-09 00:00:00.430
PPMA,HHE,2021-05-09 00:00:02.900,2021-05-10 00:00:02.030
PPMA,HHN,2021-05-09 00:00:02.840,2021-05-10 00:00:00.440
PPMA,HHZ,2021-05-09 00:00:00.440,2021-05-10 00:00:02.090
PPMA,HHE,2021-05-10 00:00:02.040,2021-05-11 00:00:00.750
PPMA,HHN,2021-05-10 00:00:00.450,2021-05-11 00:00:00.650
PPMA,HHZ,2021-05-10 00:00:02.100,2021-05-11 00:00:01.700
PPMA,HHE,2021-05-11 00:00:00.760,2021-05-12 00:00:02.900
PPMA,HHN,2021-05-11 00:00:00.660,2021-05-12 00:00:01.800
PPMA,HHZ,2021-05-11 00:00:01.710,2021-05-12 00:00:02.790
PPMA,HHE,2021-05-12 00:00:02.910,2021-05-13 00:00:04.060
PPMA,HHN,2021-05-12 00:00:01.810,2021-05-13 00:00:02.880
PPMA,HHZ,2021-05-12 00:00:02.800,2021-05-13 00:00:02.460
PPMA,HHE,2021-05-13 00:00:04.070,2021-05-14 00:00:01.160
PPMA,HHN,2021-05-13 00:00:02.890,2021-05-14 00:00:00.680
PPMA,HHZ,2021-05-13 00:00:02.470,2021-05-14 00:00:01.760
PPMA,HHE,2021-05-14 00:00:01.170,2021-05-15 00:00:00.540
PPMA,HHN,2021-05-14 00:00:00.690,2021-05-15 00:00:00.430
PPMA,HHZ,2021-05-14 00:00:01.770,2021-05-15 00:00:01.560
PPMA,HHE,2021-05-15 00:00:00.550,2021-05-16 00:00:01.850
PPMA,HHN,2021-05-15 00:00:00.440,2021-05-16 00:00:02.420
PPMA,HHZ,2021-05-15 00:00:01.570,2021-05-16 00:00:01.400
PPMA,HHE,2021-05-16 00:00:01.860,2021-05-17 00:00:01.750
PPMA,HHN,2021-05-16 00:00:02.430,2021-05-17 00:00:01.820
PPMA,HHZ,2021-05-16 00:00:01.410,2021-05-17 00:00:01.770
PPMA,HHE,2021-05-17 00:00:01.760,2021-05-18 00:00:03.120
PPMA,HHN,2021-05-17 00:00:01.830,2021-05-18 00:00:00.300
PPMA,HHZ,2021-05-17 00:00:01.780,2021-05-18 00:00:01.110
PPMA,HHE,2021-05-18 00:00:03.130,2021-05-19 00:00:01.240
PPMA,HHN,2021-05-18 00:00:00.310,2021-05-19 00:00:02.440
PPMA,HHZ,2021-05-18 00:00:01.120,2021-05-19 00:00:03.040
PPMA,HHE,2021-05-19 00:00:01.250,2021-05-20 00:00:02.650
PPMA,HHN,2021-05-19 00:00:02.450,2021-05-20 00:00:01.920
PPMA,HHZ,2021-05-19 00:00:03.050,2021-05-20 00:00:00.970
PPMA,HHE,2021-05-20 00:00:02.660,2021-05-21 00:00:02.020
PPMA,HHN,2021-05-20 00:00:01.930,2021-05-21 00:00:01.190
PPMA,HHZ,2021-05-20 00:00:00.980,2021-05-21 00:00:01.290
PPMA,HHE,2021-05-21 00:00:02.030,2021-05-22 00:00:01.450
PPMA,HHN,2021-05-21 00:00:01.200,2021-05-22 00:00:01.200
PPMA,HHZ,2021-05-21 00:00:01.300,2021-05-22 00:00:03.180
PPMA,HHE,2021-05-22 00:00:01.460,2021-05-23 00:00:02.110
PPMA,HHN,2021-05-22 00:00:01.210,2021-05-23 00:00:02.020
PPMA,HHZ,2021-05-22 00:00:03.190,2021-05-23 00:00:00.570
PPMA,HHE,2021-05-23 00:00:02.120,2021-05-24 00:00:02.580
PPMA,HHN,2021-05-23 00:00:02.030,2021-05-24 00:00:02.100
PPMA,HHZ,2021-05-23 00:00:00.580,2021-05-24 00:00:00.500
PPMA,HHE,2021-05-24 00:00:02.590,2021-05-25 00:00:00.310
PPMA,HHN,2021-05-24 00:00:02.110,2021-05-25 00:00:00.910
PPMA,HHZ,2021-05-24 00:00:00.510,2021-05-25 00:00:03.190
PPMA,HHE,2021-05-25 00:00:00.320,2021-05-26 00:00:03.490
PPMA,HHN,2021-05-25 00:00:00.920,2021-05-26 00:00:02.170
PPMA,HHZ,2021-05-25 00:00:03.200,2021-05-26 00:00:00.870
PPMA,HHE,2021-05-26 00:00:03.500,2021-05-27 00:00:00.690
PPMA,HHN,2021-05-26 00:00:02.180,2021-05-27 00:00:00.120
PPMA,HHZ,2021-05-26 00:00:00.880,2021-05-27 00:00:01.650
PPMA,HHE,2021-05-27 00:00:00.700,2021-05-27 13:28:39.650
PPMA,HHE,2021-05-27 13:28:45.280,2021-05-28 00:00:03.900
PPMA,HHN,2021-05-27 00:00:00.130,2021-05-27 13:28:39.850
PPMA,HHN,2021-05-27 13:28:47.690,2021-05-28 00:00:02.230
PPMA,HHZ,2021-05-27 00:00:01.660,2021-05-27 13:28:40.560
PPMA,HHZ,2021-05-27 13:28:45.840,2021-05-28 00:00:01.640
PPMA,HHE,2021-05-28 00:00:03.910,2021-05-29 00:00:03.400
PPMA,HHN,2021-05-28 00:00:02.240,2021-05-29 00:00:02.530
PPMA,HHZ,2021-05-28 00:00:01.650,2021-05-29 00:00:01.670
PPMA,HHE,2021-05-29 00:00:03.410,2021-05-30 00:00:01.350
PPMA,HHN,2021-05-29 00:00:02.540,2021-05-30 00:00:00.440
PPMA,HHZ,2021-05-29 00:00:01.680,2021-05-30 00:00:02.490
PPMA,HHE,2021-05-30 00:00:01.360,2021-05-31 00:00:00.450
PPMA,HHN,2021-05-30 00:00:00.450,2021-05-31 00:00:03.160
PPMA,HHZ,2021-05-30 00:00:02.500,2021-05-31 00:00:03.610
PPMA,HHE,2021-06-01 00:00:03.080,2021-06-02 00:00:04.200
PPMA,HHN,2021-06-01 00:00:04.100,2021-06-02 00:00:01.880
PPMA,HHZ,2021-06-01 00:00:01.510,2021-06-02 00:00:00.980
PPMA,HHE,2021-06-02 00:00:04.210,2021-06-03 00:00:04.500
PPMA,HHN,2021-06-02 00:00:01.890,2021-06-03 00:00:04.410
PPMA,HHZ,2021-06-02 00:00:00.990,2021-06-03 00:00:04.440
PPMA,HHE,2021-06-03 00:00:04.510,2021-06-04 00:00:01.400
PPMA,HHN,2021-06-03 00:00:04.420,2021-06-04 00:00:02.470
PPMA,HHZ,2021-06-03 00:00:04.450,2021-06-04 00:00:01.600
PPMA,HHE,2021-06-04 00:00:01.410,2021-06-05 00:00:02.920
PPMA,HHN,2021-06-04 00:00:02.480,2021-06-05 00:00:01.390
PPMA,HHZ,2021-06-04 00:00:01.610,2021-06-05 00:00:00.800
PPMA,HHE,2021-06-05 00:00:02.930,2021-06-06 00:00:00.760
PPMA,HHN,2021-06-05 00:00:01.400,2021-06-06 00:00:02.060
PPMA,HHZ,2021-06-05 00:00:00.810,2021-06-06 00:00:03.790
PPMA,HHE,2021-06-06 00:00:00.770,2021-06-07 00:00:00.100
PPMA,HHN,2021-06-06 00:00:02.070,2021-06-07 00:00:00.700
PPMA,HHZ,2021-06-06 00:00:03.800,2021-06-07 00:00:00.620
PPMA,HHE,2021-06-07 00:00:00.110,2021-06-07 08:01:22.870
PPMA,HHE,2021-06-07 14:04:55.900,2021-06-08 00:00:00.260
PPMA,HHN,2021-06-07 00:00:00.710,2021-06-07 08:01:22.930
PPMA,HHN,2021-06-07 14:04:54.600,2021-06-08 00:00:00.580
PPMA,HHZ,2021-06-07 00:00:00.630,2021-06-07 08:01:21.170
PPMA,HHZ,2021-06-07 14:04:55.330,2021-06-08 00:00:01.420
PPMA,HHE,2021-06-08 00:00:00.270,2021-06-09 00:00:00.750
PPMA,HHN,2021-06-08 00:00:00.590,2021-06-09 00:00:00.390
PPMA,HHZ,2021-06-08 00:00:01.430,2021-06-09 00:00:04.150
PPMA,HHE,2021-06-09 00:00:00.760,2021-06-10 00:00:01.400
PPMA,HHN,2021-06-09 00:00:00.400,2021-06-10 00:00:01.700
PPMA,HHZ,2021-06-09 00:00:04.160,2021-06-10 00:00:03.070
PPMA,HHE,2021-06-10 00:00:01.410,2021-06-11 00:00:00.940
PPMA,HHN,2021-06-10 00:00:01.710,2021-06-11 00:00:02.670
PPMA,HHZ,2021-06-10 00:00:03.080,2021-06-11 00:00:03.170
PPMA,HHE,2021-06-11 00:00:00.950,2021-06-12 00:00:00.610
PPMA,HHN,2021-06-11 00:00:02.680,2021-06-12 00:00:03.080
PPMA,HHZ,2021-06-11 00:00:03.180,2021-06-12 00:00:00.430
PPMA,HHE,2021-06-12 00:00:00.620,2021-06-13 00:00:00.930
PPMA,HHN,2021-06-12 00:00:03.090,2021-06-13 00:00:02.570
PPMA,HHZ,2021-06-12 00:00:00.440,2021-06-13 00:00:00.950
PPMA,HHE,2021-06-13 00:00:00.940,2021-06-14 00:00:01.030
PPMA,HHN,2021-06-13 00:00:02.580,2021-06-14 00:00:00.720
PPMA,HHZ,2021-06-13 00:00:00.960,2021-06-14 00:00:02.360
PPMA,HHE,2021-06-14 00:00:01.040,2021-06-15 00:00:01.280
PPMA,HHN,2021-06-14 00:00:00.730,2021-06-15 00:00:04.210
PPMA,HHZ,2021-06-14 00:00:02.370,2021-06-15 00:00:02.960
PPMA,HHE,2021-06-15 00:00:01.290,2021-06-16 00:00:04.190
PPMA,HHN,2021-06-15 00:00:04.220,2021-06-16 00:00:01.750
PPMA,HHZ,2021-06-15 00:00:02.970,2021-06-16 00:00:01.710
PPMA,HHE,2021-06-16 00:00:04.200,2021-06-17 00:00:02.700
PPMA,HHN,2021-06-16 00:00:01.760,2021-06-17 00:00:03.830
PPMA,HHZ,2021-06-16 00:00:01.720,2021-06-17 00:00:03.180
PPMA,HHE,2021-06-17 00:00:02.710,2021-06-18 00:00:00.270
PPMA,HHN,2021-06-17 00:00:03.840,2021-06-18 00:00:02.290
PPMA,HHZ,2021-06-17 00:00:03.190,2021-06-18 00:00:00.920
PPMA,HHE,2021-06-18 00:00:00.280,2021-06-19 00:00:04.370
PPMA,HHN,2021-06-18 00:00:02.300,2021-06-19 00:00:03.580
PPMA,HHZ,2021-06-18 00:00:00.930,2021-06-19 00:00:01.670
PPMA,HHE,2021-06-19 00:00:04.380,2021-06-20 00:00:02.210
PPMA,HHN,2021-06-19 00:00:03.590,2021-06-20 00:00:01.150
PPMA,HHZ,2021-06-19 00:00:01.680,2021-06-20 00:00:02.310
PPMA,HHE,2021-06-20 00:00:02.220,2021-06-21 00:00:00.130
PPMA,HHN,2021-06-20 00:00:01.160,2021-06-21 00:00:02.650
PPMA,HHZ,2021-06-20 00:00:02.320,2021-06-21 00:00:00.890
PPMA,HHE,2021-06-21 00:00:00.140,2021-06-22 00:00:03.440
PPMA,HHN,2021-06-21 00:00:02.660,2021-06-22 00:00:02.760
PPMA,HHZ,2021-06-21 00:00:00.900,2021-06-22 00:00:03.140
PPMA,HHE,2021-06-22 00:00:03.450,2021-06-23 00:00:00.270
PPMA,HHN,2021-06-22 00:00:02.770,2021-06-23 00:00:01.440
PPMA,HHZ,2021-06-22 00:00:03.150,2021-06-23 00:00:00.630
PPMA,HHE,2021-06-23 00:00:00.280,2021-06-24 00:00:03.340
PPMA,HHN,2021-06-23 00:00:01.450,2021-06-24 00:00:02.280
PPMA,HHZ,2021-06-23 00:00:00.640,2021-06-24 00:00:03.810
PPMA,HHE,2021-06-24 00:00:03.350,2021-06-25 00:00:01.180
PPMA,HHN,2021-06-24 00:00:02.290,2021-06-25 00:00:01.620
PPMA,HHZ,2021-06-24 00:00:03.820,2021-06-25 00:00:00.520
PPMA,HHE,2021-06-25 00:00:01.190,2021-06-26 00:00:02.720
PPMA,HHN,2021-06-25 00:00:01.630,2021-06-26 00:00:03.070
PPMA,HHZ,2021-06-25 00:00:00.530,2021-06-26 00:00:02.020
PPMA,HHE,2021-06-26 00:00:02.730,2021-06-27 00:00:02.670
PPMA,HHN,2021-06-26 00:00:03.080,2021-06-27 00:00:00.130
PPMA,HHZ,2021-06-26 00:00:02.030,2021-06-27 00:00:03.800
PPMA,HHE,2021-06-27 00:00:02.680,2021-06-28 00:00:02.440
PPMA,HHN,2021-06-27 00:00:00.140,2021-06-28 00:00:01.780
PPMA,HHZ,2021-06-27 00:00:03.810,2021-06-28 00:00:02.430
PPMA,HHE,2021-06-28 00:00:02.450,2021-06-29 00:00:00.390
PPMA,HHN,2021-06-28 00:00:01.790,2021-06-29 00:00:02.280
PPMA,HHZ,2021-06-28 00:00:02.440,2021-06-29 00:00:00.710
PPMA,HHE,2021-06-29 00:00:00.400,2021-06-30 00:00:02.570
PPMA,HHN,2021-06-29 00:00:02.290,2021-06-30 00:00:01.460
PPMA,HHZ,2021-06-29 00:00:00.720,2021-06-30 00:00:00.380
PPMA,HHE,2021-06-30 00:00:02.580,2021-07-01 00:00:03.910
PPMA,HHN,2021-06-30 00:00:01.470,2021-07-01 00:00:03.330
PPMA,HHZ,2021-06-30 00:00:00.390,2021-07-01 00:00:03.030
PPMA,HHE,2021-07-01 00:00:03.920,2021-07-02 00:00:03.310
PPMA,HHN,2021-07-01 00:00:03.340,2021-07-02 00:00:02.070
PPMA,HHZ,2021-07-01 00:00:03.040,2021-07-02 00:00:03.680
PPMA,HHE,2021-07-02 00:00:03.320,2021-07-03 00:00:04.030
PPMA,HHN,2021-07-02 00:00:02.080,2021-07-03 00:00:03.030
PPMA,HHZ,2021-07-02 00:00:03.690,2021-07-03 00:00:03.610
PPMA,HHE,2021-07-03 00:00:04.040,2021-07-04 00:00:01.630
PPMA,HHN,2021-07-03 00:00:03.040,2021-07-04 00:00:02.660
PPMA,HHZ,2021-07-03 00:00:03.620,2021-07-04 00:00:03.600
PPMA,HHE,2021-07-04 00:00:01.640,2021-07-05 00:00:01.120
